USER,REVIEW,SENTI,COUNT
뎀,"커피,나오,기,전,에,따뜻,한,차,도,주,시,고,커피,도,맛있,어요,지나가,다가,분위기,좋,아,보여서,들어왔,는데,좋,아요,이,근처,카페,가,다,시끌시끌,해서,그런지,상대,적,으로,조용,하,고,느낌,도,힙한,집,안,멀,면,단골,하,고,싶,어요",0,0
김유정,"음료,나오,기,전,따뜻,한,차,도,주,시,고,센스",1,1
김크롱,"여기,진짜,트렌디,하고,힙,해요,꼭,와,보,고,싶,었,는데,자주,올게요",0,0
웁스,"너무,맛있,어요,사진,을,못,찍,어서,아쉽,네요",0,0
ndr****,"원두,를,좋,은,거,쓰,시,는지,향,이,좋,았,고,맛,도,제,가,좋,아,하,는,깔끔,한,맛,입니다",0,0
dhemfl7,"처음,먹,어,보,는,바질,젤라,또,인데,바질,향,이,너무,좋,았,어요",0,0
dlt****,"분위기,도,좋,고,커피,맛,도,좋,고,크림치즈,브레드,도,맛있,어요,가보세요,강추,커피,집",0,0
als****,"아메리카노,별로,안,좋아하,는데,깔끔,하,니,맛있,었,어요,사장,님,도,친절,하,시,고,만족,합니다",1,1
김민서,"카페,분위기,너무,좋,고,사장,님,도,친절,하,세요,무엇,보다,커피,와,디저트,굿,이,네요",1,1
레모나,"커피,맛있,어요",0,0
윤은기,"바질,젤라,또,와,커피,맛,은,물론,이,고,오프,커피,앞,포토존,은,사랑,입니다",0,0
_____,"아기자기,하,면서,유니크,한,분위기,에,커피,맛,도,차별,화,가,느껴졌,어요,사장,님,도,친절,하,셔서,기분,좋,은,방문,이,었,습니다,단골,이,각이,에,요",1,1
잠이부족한넘,"바질,레몬,젤라,또,짱",0,0
jeo****,"아메리카노,많이,쓰,지,않,고,딱,제,스타일,이,네요,너무,맛있,습니다",0,0
오늘하루,"분위기,가,너무,좋,아서,친구,랑,사진,찍,고,놀,았,네요,음료,도,맛있,고,깊이,감,이,있,는,게,딱,마음,에,들,더라고요,커피,향도,너무,좋,아서,로스팅,을,되게,잘,하,신,듯",0,0
쁘뚱,"아아,가,역시,최고,네,유",0,0
나라,"카페,진짜,귀여워,요",0,0
jor****,"분위기,도,너무,좋,고,잘,쉬,다가,요",0,0
계란정,"내부,도,깔끔,하,고,맛,도,만족,스러워,요",0,0
uri****,"카페,인테리어,도,귀엽,고,사장,님,너무,친절,하,시,고,맛있,어요,젤라,또,랑,바닐라,아이스크림,라테,둘,다,맛있,어요",1,1
진솔,"공간,이,예쁘,고,맛있,어요",0,0
30,"성수동,올,때,마다,가,는,카페,음료,도,맛있,지만,같이,주,시,는,보리,차,가,진짜,맛있,어요,담,에,또,갈,게,욥",0,0
딱딱,"젤라,또,맛있,어요",0,0
ybin,"사람,없,는,시간,에,갔,더니,한가,하,고,사장,님,도,친절,하,셨,어요,젤라,또,맛있,어요,반숙란,이,라며,서비스,도,주,셨,습니다",1,1
오후,"커피,맛있,어요,토마토,마리네,이드,도,달고,좋,아요",0,0
pizont,"이제,는,밖,에,앉,으면,약간,쌀쌀,한,날씨,지만,손님,을,배려,해,설치,해,주,신,히터,와,무료,로,나눠,주,시,는,보리,차,가,요즘,잊,고,살,았,던,사람,간,의,정,을,느끼,게,하,네요,집,근처,에,이런,곳,이,있,다는,게,정말,행복,합니다",2,2
아리공주,"내,가,좋,아,하,는,스마일,오프,커피,좋,아요,추워도,따뜻,한,오프,커피,웰컴,드링크,보리,차,부터,맛있,어요,자주,올게요",0,0
난냐뉴라,"모든,것,이,완벽,한,더,이상,말,이,필요,없,는,카페,네요",0,0
숨,"성수동,5,FF,커피,에서,친구,들,이랑,놀,다,갑니다,서비스,로,주,신,유정,란,치즈,볼,과자,도,맛있,게,먹,었,고,따로,주문,한,디저트,들,도,최고,였,어요,레몬,젤라,또,도,계속,손,이,가,는,맛,이,었,고,저,브레드,도,싹,해치웠,어요,크림치즈,가,정말,정말,맛있,어서,커피,랑,환상,의,조합,이,었,습니다,카페,는,내,부도,외,부도,사진,찍,기,너무,좋,고,깔끔,해서,예쁜,사진,도,잔뜩,찍,고,갑니다,성수동,카페,를,찾,으신다면,5,FF,커피,를,찾,아,주,시,면,만족,하,실,것,같,아요",0,0
jwe****,"토마토,강추,입니다",0,0
gmlwn7765,"사장,님,너무,친절,하,시,고,카페,너무,예쁘,고,아기자기,조명,도,예뻐요,음료,도,맛있,어요",1,1
냐,"친절,하,시,고,가게,가,귀여워,요",1,1
욱,"슬러시,를,드셔,보,셨,나요,토마토,를,잡,사,보,셨,나요,꿀,과,치즈,를,바른,빵,을,물,어,보,셨,나요,저,는,꿈,에서,도,오프,커피,를,찾,습니다",0,0
아리공주,"오마,갓,바질,젤라,또,처음,봐요,너무,맛있,어요,새콤,한,셔벗,얼,죽,자는,추워도,아이스크림,먹,어요,아우,신나,맛있,게,잘,먹,었,습니다",0,0
재현,"감성,맛",0,0
187,"아주,좋,아요",0,0
tra****,"바질,레몬,젤라,또,상큼,하,고,맛있,어요,사장,님,하고,직원,분,들,다,친절,하,시,고,조용,하,고,아늑,한,옐로,갬,성,공간,입니다",1,1
아리공주,"오마,갓,커피,가,너무,맛있,어요,야외,에서,먹,어도,난로,를,줘서,캠핑,같,고,안,추워서,좋,아요,저,는,너무,신,나요,완전,사진,잘,나와요,그리고,너무,히프,하,고,멋,스러워서,인,스타,가,이,에,요",0,0
pizont,"어제,방문,후,느낀,감동,이,아직,아련,하,게,가슴,한편,에,남,아,오늘,은,여러,친구,들,과,다시,방문,하,게,되,었,습니다,진한,커피,의,향,과,함께,하,는,오늘,도,역시,나,기억,에,남,을,것,같,습니다",0,0
sootop,"분위기,가,아늑,하,고,너무,편해요,커피,가,맛있,고,직원,이,친절,해요",1,1
nas****,"좋,다",0,0
난냐뉴라,"말,해,뭐,합니까,너무,좋,네요",0,0
pizont,"성수,4,년,차,갈만,한,카페,가,고갈,되,었,던,슬픈,나날,새로운,아지트,를,찾,기,위해,안,가,본,골목,들,을,걷,다,자연스레,들어온,이곳,자주,올,것,같,은,기분",0,0
난냐뉴라,"집,앞,이,라,자주,오,는데,분위기,고,좋,고,음료,도,너무,맛있,고,사장,님,도,너무,좋,으신,거,같,아요,가끔,지나가,다,보,면,커피,도,직접,볶,는,거,같,더라고요,멋진,카페,발견,행복,해요",0,0
연 경,"토마토,너무,맛있,어요",0,0
nam****,"또,방문,했,습니다,최고",0,0
eoou,"특이,하,고,좋,은데,너무,좁,네요",0,0
서크빛,"분위기,가,너무,좋,아요,귀엽,고,음료,도,맛있,어요",0,0
ii_****,"5,ff,커피,사장,님,이,서비스,로,주,신,젤라,또,굉장히,상큼,하,고,맛있,었,어요,카페,내부,도,너무,개성,있,고,인,스타,각,이,였,다",0,0
은애,"오랜만,에,성수동,가,서,귀엽,고,힙한,카페,발견,해서,간,곳,인데,정말,마음,에,들,었,어요,커피,도,맛있,었,고,5,ff,스마일,로고,도,마음,에,들,었,습니다",0,0
nam****,"벌써,쿠폰,다,모았,어요,요즘,엔,커피,마시,러,오프,커피,만,와요,최고",0,0
woobs,"커피,맛있,고,색깔,이,분명,한,집",0,0
Edyun0909,"성수동,가,오,픈,카페,성수동,카페,혼자,배고팠,는데,토마토,랑,계란,이랑,바질,레몬,슬러시,먹,고,완전,든,든,진짜,맛나,요,기다리,는데,사장,님,이,따뜻,한,보리,차,한,잔,주,시,던데,이건,무슨,센스,짱,이쁜,힙한,카페,입니다",1,1
어어어어어어엉어,"처음,방문,했,을,때,레몬,젤라,또,가,너무,맛있,어서,포장,해,갑니다",0,0
7ebor,"오프,화이트,플랫,화이트,메뉴,대존맛,제,취향,입니다,서비스,도,좋,고,견과,류,주,시,는,것,도,너무,맛있,어서,순삭,했,어요",0,0
양이누나,"크림치즈,브레드,도,맛있,고,레몬,젤라,또,너무,맛있,어요,직원,분,들,도,너무,친절,하,시,고,다음,엔,강아지,데리,고,또,올게요,번창,하,세요",1,1
음,"조용,해서,힐링,하,기,좋,고,아기자기,해서,먹,으면서,도,기분,이,좋,네요,사장,님,이,주,신,레몬,젤라,또,도,너무,맛있,어요",0,0
nam****,"젤라,또,가,너무,맛있,어요,최,공",0,0
lejeh4235,"지나가,다,분위기,가,합해서,가,봤,는데,좋,네요,바질,슬러,시도,상큼,하,고,맛있,고,쌀쌀,한데,따뜻,한,물,도,주,셔서,좋,았,어요",0,0
dua****,"바질,레몬,슬러시,짱맛",0,0
mag****,"커피,맛,은,성수동,1,등,입니다,인정받,고,갑니다,가,게,분위기,힙,하,네요",0,0
xxzszhsa,"성수동,가,고,싶,은,카페,있,어서,갔,다가,사람,너무,많,고,자리,도,없,고,그래서,지나가,는,길,에,사탐,도,없,고,분위기,있,어서,보여서,왔,는데,친절,하,시,고,너무,맛있,어요,사장,님,이,아이스크림,서비스,도,주,시,고,인,스타,카페,보다,여기,추천,드려요",1,1
녕녕,"여기,너무,좋,아서,두,번,째,방문,했,어요,여전히,보리차,센스,오늘,은,따뜻,한,보리,차,로,주,셨,음,아메도,맛있,고,라테,아이스크림,도,맛있,어요",1,1
dlt****,"성수,이쁜,카페,찾아다니,다가,발견,했,는데,사장,님,이,엄청,친절,하,세요,커피,는,진한,편,이,어서,디저트,랑,같이,먹,기,좋,았,어요,크림치즈,브레드,는,일반,꿀,이,아니,라,아카시아,꿀,을,주,셔서,향,이,너무,좋,았,네요,커피,나오,기,전,에,따뜻,한,보리,차,도,주,셔서,좋,았,습니다",1,1
눌눌,"바질,젤라,또,너무,상큼,자꾸,생각나,요,친절,하,시,고,테라스,분위기,도,짱짱,또,갈게요",1,1
wer****,"맛있,고,친절,해서,좋,아요,인테리어,에,신경,쓴,게,보여서,사진,찍,기,좋,아요",1,1
nam****,"슬러시,너무,맛있,어요,최고",0,0
nam****,"가격,도,괜찮,고,너무,맛있,어요,최고",0,0
tjc****,"바질,슬러시,커피,오프,커피,야외,테이블,레몬,바질,카메라,카노,뭘,더,바라,최고",0,0
룰루랄라,"지나가,다,귀여워서,들어오,게,된,덴데,젤라,또,너무,맛있,고,너무,친절,하,세요,앉,자마자,잘,왔,다고,했,네요,친구,랑",1,1
다라얌,"너무,귀여운,카페,소품,하나,하나,콘셉트,맞춰서,귀염,지다,서비스,도,주,시,고,사장,님,이,넘침,절,하,셔요",0,0
Yeyeye,"맛있,게,먹,었,습니다,사장,님,너무,친절,하,세요,허니,밀크,를,추천,합니다",1,1
욱,"진짜,성수동,가,면,꼭,들르,세요,커피,도,맛있,고,크림치즈,브레드,토마토,도,존맛,탱,레몬,바질,아이스크림,이나,슬러시,는,제,최애",0,0
nam****,"두,번,째,방문,이,에요,가격,도,착하,고,맛,도,있,어요,강추",1,2
스위프티,"커피,맛있,어요,서비스,도,너무,맛있,었,어요",0,0
par****,"성수,맛집,성수,맛집,깔끔,한,커피,맛,때문,에,성수,약속,있,을,때,마다,잠깐,들립니다,서비스,로,주,신,새로,나온,젤라,또,도,취향,저격",0,0
아이거,"커피,신맛,없이,진짜,고소,하,고,맛있,어요,묵직,하,고,진한,커피,좋,아,하,시,면,너무,좋,아,하,실,것,같,고,젤라,또,랑,크림치즈,빵,먹,었,는데,이것,도,다,맛있,었,어요",0,0
seilove87,"오프,커피,사장,님,너무,친절,하,시,고,토마토,마리네,이,드랑,레몬,젤라,또,정말,맛있,어요,그리고,서비스,로,주,신,프로슈토,멜론,도,정말,맛있,었,어요",1,1
dpv****,"지나가,다,너무,합해,보여서,들어왔,어요,커피,도,대존맛,이,고,가,게,소품,하나하나,가,너무,귀여워,요",0,0
sohee,"친구,랑,왔,어요,너무,친절,하,시,고,아메리카노,짱맛",1,1
dlw****,"보리차,너무,귀엽,탱,야외,자리,가,개,꿀,입니다,뻔한,성수,카페,보다,여기,다,동네,주민,으로써,추천",0,0
하정현,"애피타이저,보리,차,가,너무,귀엽,날씨,좋,을,때,오,니까,더,좋,은,것,같,아요,레몬,젤라,또,가,너무,귀여워서,먹,기,아까워,요,사장,님,도,매우,친절,해요,성수,카페,오프,아이스,레몬,젤라,또",1,1
seo1207,"바질,레몬,아이스크림,진짜,개맛,있,숴,요,상큼,하,고,시원,하,고,플랫,화이트,고소,하,고,너무,맛있,어요,사장,님,도,완전,친절",1,1
녕녕,"성수동,성수,카페,인테리어,너무,귀엽,고,아이스크림,도,맛있,어요,아메리카노,도,찐,해서,좋,아요,메뉴,나오,기,전,보리차,센스",1,1
휴지,"맛있,어요,지나가,다가,느낌,이,좋,아서,들어왔,는데,메뉴,맛,도,있,어서,좋,았,어요,보리,차,도,감사,합니다",0,0
plmqaz,"바질,젤라,또,맛있,어요,두,스쿱,이,나",0,0
데이지,"핫플,사장,님,짱,커피,존맛,탱,힙합,커피,들,넘,나,맛있,고,사장,님,서비스,최고,넘,나,감사,해요,최고,의,핫플,힙,해,힙,해",0,0
agsj,"젤라,또는,너무,시,지,않,아서,맛있,고,아메리카노,랑,바닐라,아슈,쿠,림,라떼,도,맛있,어요,서비스,로,멜론,까지,넘,나,친절,합니다",1,1
loki,"바닐라,아이스크림,라테,너무,맛있,어요,아이스크림,녹,으면서,커피,가,달달,해져서,좋,아요",0,0
장재민,"레몬,젤라,또,맛있,어요,상큼상큼,꼭,한번,먹,어,보,세요,사장,님,선곡,도,좋,음",0,0
gusher,"지나가,다가,들어왔,는데,감성,좋,아요,테이블,의자,도,편하,고,음료,도,달달,하,고,애피타이저,로,주,시,는,보리,차,에,쏘,감동,굿즈,들,도,쏘,큩",1,1
jdk****,"괜찮,아요",0,0
베라중독,"커피,맛있,음,그리고,아우,보다,뮤직,초이스,조음,요",0,0
한이,"레몬,젤라,또,맛집,인테리어,맛집,커피,맛집",0,0
woobs,"레몬,젤라,또,진짜,맛있,어요,여기,진짜,핫플,예감,입,니당",0,0
러블리욘,"가격,도,진짜,착하,고,분위기,도,최근,방문,했,던,카페,들,중,제일,좋,아요,매장,에서,나오,는,노래,도,다,제,스타일,커피,도,젤라,또,도,다,너무,맛있,어서,백,점,만점,천전,만점,성수,오,면,자주자주,방문,하,게,될,카페",1,2
졔졔,"직원,언니,짱,예뿌,고,완전,왕,친절,며칠,전,에,갔,던,잠실,어느,카페,는,직원,둘,다,절레절레,였,는데,요기,언니,는,따,봉,다움,에,또,올게요,오",1,1
xkg****,"5,ff,커피,분위기,도,좋,고,인테리어,굉장히,감각적,인,것,같,아요,다음,에,또,올게요,대박,나,세요,자주,올,분위기,카페",0,0
luc****,"커피,가격,3500,원,서울,핫,프로,에서,이렇게,저렴,한,커피,를,맛볼,수,있,다니,판매,하,시,는,굿즈,들,도,귀엽,고,인테리어,도,너무,귀여운,곳",2,2
예쁘니,"성수,쪨,힙한,카페",0,0
MKP,"커피,도,맛있,고,카페,가,귀여워,요,특이,하,게,메뉴,가,나오,기,전,에,보리,차,를,주,시,는데,날,도,더운데,너무,시원,하,고,맛있,어서,벌컥벌컥,마셨,네요,오픈,기념,으로,계란,을,주,셨,는데,왜,계란,인지,는,모르,겠,지만,귀엽,습니다",0,0
nam****,"성수동,에서,커피,가,제일,맛있,는,집,같,아요,직원,분,들,도,너무,친절,해서,재,방문,의,사,있,습니다",1,1
sori,"진짜,커피,가,좋,아서,여러,군데,다니,는데,여기,커피,는,정말,특출나,게,맛있,더라고요,원두,를,좋,은,걸,쓰,시,나,아무튼,맛나,게,먹,고,가유",0,0
어어어어어어엉어,"커피,맛,은,진짜,성수동,1,등,인,듯,세,번,째,쿠폰,찍,어,갑니다",0,0
chaaaaa,"인,스타,검색,하,다,제,취향,가득,담,은,카페,라,찾아왔,는데,사진,으로,보,던,것,보다,훨씬,예쁘,고,무엇,보다,도,직원,분,들,께서,정말,친절,하,세요,메뉴,도,하나하나,다,설명,해,주,시,고,귀여운,계란,도,서비스,로,주,셨,어요,다음,에,성수,들리,면,또,방문,할게요",1,1
yoonyoon16,"우선,가게,내부,랑,외부,가,너무,이쁘,고요,진짜,세상,친절,하,세요,메뉴,나오,기,전,에,보리,차,도,주,시,고,먹,는,방법,설명,도,해,주,시,고,서비스,로,계란,이랑,피자,랑,막,엄청,주,셨,어요,엉엉,너무,감사,제,생일,이,라,친구,랑,놀,러,온,건데,진짜,잘,왔,어요,희희,또,올게요",1,1
dud****,"성수동,에,많,은,분위기,있,는,카페,들,이,있,지만,굉장히,심플,하고,힙한,카페,였,습니다,가격,도,다른,곳,에,비해,저렴,하,고,직원,분,들,도,친절,합니다,성수동,에,들리,면,또,가,고,싶,은,카페,입니다",2,2
Eunique,"레몬,젤라,또,맛있,어요",0,0
ha0****,이뻐요,0,0
tod****,"아메리카노,진하,고,맛있,어요",0,0
루체,"레몬,젤라,또,맛,이,뜨,앙",0,0
P_each,"작,고,귀여운,공간,입니다,신맛,좋,아,하,시,는,분,들,은,레몬,젤라,또,추천,드려요",0,0
samenother,"아이스크림,라테,도,맛있,고,젤라,또,들,다,맛있,어요,너무,좋,습니다",0,0
als****,"아기자기,하고,좋,아요",0,0
Sewon,"귀여워,요",0,0
초코파이,"레몬,소르,베,더,상큼,해도,좋,을,것,같,아요",0,0
다솜,"커피,는,그냥,그럭저럭,이,고요,레몬,소르,베,괜찮,았,어요",0,0
sweetiz,"소르,베,맛있,어요,양,도,많,아요",0,0
린도세,"바질,레몬,소르,베,이거,뭐,임,어쩔,중독,되,버림,계란,이건,또,어쩔,포장,도,너무,이쁘,고,너무,맛있,어요,강추",0,0
Edyun0909,"커피,진짜,맛있,어요,아이스크림,도,그,자리,에서,다,먹,고,포장,도,해,갔,어요,아,또,생각나,요",0,0
yeb****,"레몬,소르,베,가,맛있,다고,소문,이,나,서,먹,으러,왔,는데,역시,맛있,네요,집,가,서,또,생각날,거,같,은,맛",0,0
